id,image_path,articleType,gender,baseColour,season,usage,productDisplayName,mapped_color,neckline,dress_length,fabric,pattern,sleeve_length,mapped_usage,color_encoded,neckline_encoded,dress_length_encoded,fabric_encoded,pattern_encoded,sleeve_length_encoded,usage_encoded,season_encoded,gender_encoded
16205,/content/fashion_data/images/16205.jpg,Tshirts,Men,White,Fall,Casual,Puma Men Hazard White TShirt,White,Crew Neck,Mini,Polyester,Solid,Short Sleeve,Casual,22,3,4,7,7,4,0,0,0
12292,/content/fashion_data/images/12292.jpg,Shirts,Men,Blue,Fall,Formal,Genesis Men Check Blue Shirts,Blue,V-Neck,Knee-length,Linen,Plaid,Long Sleeve,Formal,2,14,1,6,5,3,2,0,0
18305,/content/fashion_data/images/18305.jpg,Shirts,Men,Pink,Summer,Casual,Wills Lifestyle Men Striped Pink Shirt,Pink,Collared,Knee-length,Linen,Striped,3/4 Sleeve,Casual,16,1,1,6,8,0,0,2,0
10801,/content/fashion_data/images/10801.jpg,Shirts,Men,Blue,Fall,Casual,Wrangler Men August Stripe Look Checks Blue Shirts,Blue,Collared,Mini,Linen,Striped,Long Sleeve,Casual,2,1,4,6,8,3,0,0,0
26387,/content/fashion_data/images/26387.jpg,Tshirts,Men,White,Summer,Casual,Turtle Men Printed White T-shirt,White,Crew Neck,Mini,Cotton,Abstract,Cap Sleeve,Casual,22,3,4,1,0,2,0,2,0
31635,/content/fashion_data/images/31635.jpg,Shirts,Men,Purple,Summer,Formal,Indigo Nation Men Striped Purple Shirt,Purple,Collared,Mini,Cotton,Striped,Short Sleeve,Formal,17,1,4,1,8,4,2,2,0
58663,/content/fashion_data/images/58663.jpg,Kurtas,Women,Red,Summer,Ethnic,ALayna Women Red Kurta,Red,High Neck,Maxi,Silk,Solid,Short Sleeve,Festive/Religious,18,5,2,9,7,4,1,2,2
16196,/content/fashion_data/images/16196.jpg,Jackets,Men,Red,Fall,Sports,Puma Men Heroes Red Jackets,Red,High Neck,Knee-length,Leather,Solid,Long Sleeve,Sports,18,5,1,5,7,3,4,0,0
28547,/content/fashion_data/images/28547.jpg,Tshirts,Men,Black,Summer,Casual,Nike Men Icon Black T-shirt,Black,Crew Neck,Mini,Cotton,Solid,Short Sleeve,Casual,1,3,4,1,7,4,0,2,0
3880,/content/fashion_data/images/3880.jpg,Tshirts,Men,Grey,Summer,Casual,Wrangler Men's Burnt Out Grey T-shirt,Grey,Scoop Neck,Mini,Polyester,Solid,Cap Sleeve,Casual,9,10,4,7,7,2,0,2,0
43624,/content/fashion_data/images/43624.jpg,Tops,Women,White,Summer,Casual,Vero Moda Women White Top,White,Square Neck,Mini,Crepe,Solid,Sleeveless,Casual,22,11,4,2,7,5,0,2,2
10764,/content/fashion_data/images/10764.jpg,Tshirts,Men,Black,Fall,Casual,Puma Men Bts Black Tshirts,Black,Scoop Neck,Mini,Polyester,Solid,Short Sleeve,Casual,1,10,4,7,7,4,0,0,0
10040,/content/fashion_data/images/10040.jpg,Tshirts,Men,White,Fall,Sports,Nike Men White Polo Tshirts,White,Crew Neck,Mini,Cotton,Solid,Short Sleeve,Sports,22,3,4,1,7,4,4,0,0
23172,/content/fashion_data/images/23172.jpg,Tshirts,Men,Grey,Fall,Casual,Mark Taylor Men Grey Printed T-shirt,Grey,V-Neck,Mini,Cotton,Abstract,Short Sleeve,Casual,9,14,4,1,0,4,0,0,0
10681,/content/fashion_data/images/10681.jpg,Tshirts,Men,Grey,Fall,Casual,United Colors of Benetton Men Printed Grey Tshirts,Grey,Crew Neck,Mini,Polyester,Abstract,Cap Sleeve,Casual,9,3,4,7,0,2,0,0,0
19389,/content/fashion_data/images/19389.jpg,Tshirts,Men,White,Fall,Casual,ADIDAS Men Printed White Tshirt,White,Scoop Neck,Mini,Cotton,Abstract,Cap Sleeve,Casual,22,10,4,1,0,2,0,0,0
28953,/content/fashion_data/images/28953.jpg,Kurtis,Women,Yellow,Summer,Ethnic,BIBA OUTLET Women Yellow Kurti,Yellow,Scoop Neck,Midi,Polyester,Solid,Short Sleeve,Festive/Religious,23,10,3,7,7,4,1,2,2
34981,/content/fashion_data/images/34981.jpg,Sarees,Women,Green,Summer,Ethnic,Fabindia Women H& Printed Green Sari,Green,Boat Neck,Maxi,Cotton,Abstract,Cap Sleeve,Festive/Religious,8,0,2,1,0,2,1,2,2
8788,/content/fashion_data/images/8788.jpg,Shirts,Men,White,Fall,Formal,Indigo Nation Men Price catch Red White Shirts,White,Collared,Mini,Linen,Solid,Long Sleeve,Formal,22,1,4,6,7,3,2,0,0
3014,/content/fashion_data/images/3014.jpg,Tshirts,Men,Purple,Summer,Casual,Lee Men's Live Purple T-shirt,Purple,Crew Neck,Mini,Polyester,Solid,Short Sleeve,Casual,17,3,4,7,7,4,0,2,0
23221,/content/fashion_data/images/23221.jpg,Kurtas,Women,Maroon,Fall,Ethnic,Aneri Women Maroon Embroidery Kurta,Maroon,Collared,Knee-length,Cotton,Solid,Long Sleeve,Festive/Religious,10,1,1,1,7,3,1,0,2
14097,/content/fashion_data/images/14097.jpg,Tshirts,Men,Blue,Fall,Casual,Flying Machine Men Blue Polo Tshirts,Blue,Scoop Neck,Mini,Polyester,Solid,Short Sleeve,Casual,2,10,4,7,7,4,0,0,0
19587,/content/fashion_data/images/19587.jpg,Tops,Women,White,Summer,Casual,United Colors of Benetton Women White Printed Top,White,Off-Shoulder,Mini,Cotton,Abstract,Bell Sleeve,Casual,22,8,4,1,0,1,0,2,2
59123,/content/fashion_data/images/59123.jpg,Jackets,Men,Black,Summer,Casual,Just Natural Men Black Jacket,Black,High Neck,Mini,Polyester,Solid,Long Sleeve,Casual,1,5,4,7,7,3,0,2,0
28479,/content/fashion_data/images/28479.jpg,Tshirts,Men,Black,Summer,Casual,Urban Yoga Men Printed Black T-shirt,Black,Scoop Neck,Mini,Cotton,Abstract,Short Sleeve,Casual,1,10,4,1,0,4,0,2,0
40990,/content/fashion_data/images/40990.jpg,Tops,Women,White,Summer,Casual,Palm Tree Girls Milan White Top,White,Halter,Mini,Polyester,Solid,3/4 Sleeve,Casual,22,4,4,7,7,0,0,2,2
32200,/content/fashion_data/images/32200.jpg,Kurtas,Men,Red,Summer,Ethnic,Fabindia Men Printed Red Kurta,Red,Keyhole,Midi,Linen,Abstract,Short Sleeve,Festive/Religious,18,6,3,6,0,4,1,2,0
42400,/content/fashion_data/images/42400.jpg,Tshirts,Women,White,Summer,Casual,Flying Machine Women White T-shirt,White,Crew Neck,Mini,Polyester,Solid,Short Sleeve,Casual,22,3,4,7,7,4,0,2,2
8355,/content/fashion_data/images/8355.jpg,Tshirts,Men,Yellow,Fall,Casual,Doodle Boy's I am Handsome No1 Yellow Kidswear,Yellow,Crew Neck,Mini,Cotton,Solid,Short Sleeve,Casual,23,3,4,1,7,4,0,0,0
19517,/content/fashion_data/images/19517.jpg,Sweaters,Men,Grey,Fall,Casual,United Colors of Benetton Men Solid Grey Sweater,Grey,Turtleneck,Knee-length,Polyester,Solid,Long Sleeve,Casual,9,13,1,7,7,3,0,0,0
17799,/content/fashion_data/images/17799.jpg,Tshirts,Men,Orange,Fall,Casual,Chhota Bheem Kids Boy Men Journey to Petra Orange Tshirt,Orange,Scoop Neck,Mini,Cotton,Solid,Cap Sleeve,Casual,15,10,4,1,7,2,0,0,0
31774,/content/fashion_data/images/31774.jpg,Kurtas,Women,Maroon,Summer,Ethnic,Global Desi Women Printed Maroon Kurta,Maroon,Collared,Knee-length,Silk,Abstract,Short Sleeve,Festive/Religious,10,1,1,9,0,4,1,2,2
38991,/content/fashion_data/images/38991.jpg,Tshirts,Men,White,Summer,Casual,Gini and Jony Boys Rodeo T-shirt,White,V-Neck,Mini,Polyester,Solid,Short Sleeve,Casual,22,14,4,7,7,4,0,2,0
12805,/content/fashion_data/images/12805.jpg,Tshirts,Men,Grey,Fall,Casual,Nike Men Grey Polo Tshirts,Grey,Scoop Neck,Mini,Cotton,Solid,Short Sleeve,Casual,9,10,4,1,7,4,0,0,0
21141,/content/fashion_data/images/21141.jpg,Tops,Women,Purple,Fall,Casual,s.Oliver Women Solid Purple Top,Purple,Square Neck,Mini,Crepe,Solid,Sleeveless,Casual,17,11,4,2,7,5,0,0,2
7793,/content/fashion_data/images/7793.jpg,Tshirts,Men,Purple,Fall,Casual,Proline Men Purple Polo T-shirt,Purple,Scoop Neck,Mini,Cotton,Solid,Short Sleeve,Casual,17,10,4,1,7,4,0,0,0
41981,/content/fashion_data/images/41981.jpg,Tshirts,Men,White,Summer,Casual,Gini and Jony Boys Rodeo White T-shirt,White,Scoop Neck,Mini,Cotton,Solid,Short Sleeve,Casual,22,10,4,1,7,4,0,2,0
18628,/content/fashion_data/images/18628.jpg,Sweaters,Men,Brown,Fall,Casual,Puma Men Knitted Chocolate Brown Sweaters,Brown,V-Neck,Mini,Wool,Solid,Long Sleeve,Casual,3,14,4,10,7,3,0,0,0
54700,/content/fashion_data/images/54700.jpg,Kurtas,Women,Black,Summer,Ethnic,Shree Women Black and White Printed Kurta,Black,High Neck,Maxi,Linen,Abstract,Long Sleeve,Festive/Religious,1,5,2,6,0,3,1,2,2
36235,/content/fashion_data/images/36235.jpg,Kurtas,Women,Orange,Summer,Ethnic,W Women Orange Kurta,Orange,Collared,Maxi,Silk,Solid,Short Sleeve,Festive/Religious,15,1,2,9,7,4,1,2,2
15586,/content/fashion_data/images/15586.jpg,Sweatshirts,Men,Green,Fall,Casual,Proline Men Green Printed Sweatshirt,Green,High Neck,Mini,Cotton,Abstract,Long Sleeve,Casual,8,5,4,1,0,3,0,0,0
37710,/content/fashion_data/images/37710.jpg,Tshirts,Men,Blue,Summer,Casual,John Players Men Printed Blue T-shirt,Blue,Scoop Neck,Mini,Cotton,Abstract,Short Sleeve,Casual,2,10,4,1,0,4,0,2,0
2015,/content/fashion_data/images/2015.jpg,Tshirts,Men,Black,Fall,Casual,ADIDAS Mens Classic Collar Black Polo T-shirt,Black,V-Neck,Mini,Cotton,Solid,Short Sleeve,Casual,1,14,4,1,7,4,0,0,0
52066,/content/fashion_data/images/52066.jpg,Tshirts,Men,Blue,Summer,Casual,Myntra Men Blue T-shirt,Blue,Scoop Neck,Mini,Cotton,Solid,Short Sleeve,Casual,2,10,4,1,7,4,0,2,0
16286,/content/fashion_data/images/16286.jpg,Tshirts,Men,Green,Fall,Casual,Peter England Men Printed Green TShirt,Green,Scoop Neck,Mini,Cotton,Abstract,Short Sleeve,Casual,8,10,4,1,0,4,0,0,0
8600,/content/fashion_data/images/8600.jpg,Tshirts,Men,Purple,Fall,Casual,Scullers Men Purple Polo T-Shirts,Purple,V-Neck,Mini,Polyester,Solid,Short Sleeve,Casual,17,14,4,7,7,4,0,0,0
11725,/content/fashion_data/images/11725.jpg,Tshirts,Men,Orange,Fall,Casual,Lee Men Printed Orange Tshirts,Orange,V-Neck,Mini,Polyester,Abstract,Short Sleeve,Casual,15,14,4,7,0,4,0,0,0
51473,/content/fashion_data/images/51473.jpg,Tshirts,Men,Red,Summer,Casual,Denizen Men Red Printed T-shirt,Red,Crew Neck,Mini,Cotton,Abstract,Cap Sleeve,Casual,18,3,4,1,0,2,0,2,0
47008,/content/fashion_data/images/47008.jpg,Kurtas,Women,White,Fall,Ethnic,Shree Women White & Purple Kurta,White,Keyhole,Maxi,Silk,Solid,3/4 Sleeve,Festive/Religious,22,6,2,9,7,0,1,0,2
5212,/content/fashion_data/images/5212.jpg,Tshirts,Men,Grey,Spring,Casual,Aerosmith Men's Got My Wings Dark Grey T-shirt,Grey,Crew Neck,Mini,Polyester,Solid,Short Sleeve,Casual,9,3,4,7,7,4,0,1,0
11388,/content/fashion_data/images/11388.jpg,Tshirts,Men,Maroon,Fall,Casual,United Colors of Benetton Men Light WinterMaroon Maroon Tshirts,Maroon,Scoop Neck,Mini,Cotton,Solid,Short Sleeve,Casual,10,10,4,1,7,4,0,0,0
11721,/content/fashion_data/images/11721.jpg,Shirts,Men,Green,Summer,Casual,Lee Men Check Green Shirts,Green,Collared,Knee-length,Cotton,Plaid,3/4 Sleeve,Casual,8,1,1,1,5,0,0,2,0
42553,/content/fashion_data/images/42553.jpg,Kurtas,Women,Grey,Summer,Ethnic,Mother Earth Women Grey Kurta,Grey,Keyhole,Knee-length,Cotton,Solid,Short Sleeve,Festive/Religious,9,6,1,1,7,4,1,2,2
18622,/content/fashion_data/images/18622.jpg,Tshirts,Men,Navy Blue,Fall,Casual,Puma Men Team Essential Polo Navy Blue Tshirt,Navy Blue,Crew Neck,Mini,Polyester,Solid,Short Sleeve,Casual,12,3,4,7,7,4,0,0,0
16228,/content/fashion_data/images/16228.jpg,Sweatshirts,Men,Grey,Fall,Casual,Puma Men Logo Crew  Grey SweatShirt,Grey,Crew Neck,Knee-length,Polyester,Solid,Long Sleeve,Casual,9,3,1,7,7,3,0,0,0
10466,/content/fashion_data/images/10466.jpg,Tshirts,Men,Grey,Fall,Casual,Flying Machine Men Grey Polo Tshirts,Grey,Scoop Neck,Mini,Cotton,Solid,Cap Sleeve,Casual,9,10,4,1,7,2,0,0,0
20791,/content/fashion_data/images/20791.jpg,Jackets,Men,Black,Fall,Casual,Basics Men Black Blazer Jacket,Black,High Neck,Knee-length,Polyester,Solid,Long Sleeve,Casual,1,5,1,7,7,3,0,0,0
52906,/content/fashion_data/images/52906.jpg,Sarees,Women,Green,Summer,Ethnic,FNF Printed Green Sari,Green,Boat Neck,Floor-length,Chiffon,Abstract,Cap Sleeve,Festive/Religious,8,0,0,0,0,2,1,2,2
44682,/content/fashion_data/images/44682.jpg,Dresses,Women,Blue,Summer,Casual,Wills Lifestyle Women Blue Dress,Blue,Off-Shoulder,Midi,Silk,Solid,Sleeveless,Casual,2,8,3,9,7,5,0,2,2
43661,/content/fashion_data/images/43661.jpg,Tops,Women,Brown,Summer,Casual,ONLY Women Brown Top,Brown,Square Neck,Mini,Crepe,Solid,Sleeveless,Casual,3,11,4,2,7,5,0,2,2
5746,/content/fashion_data/images/5746.jpg,Tshirts,Men,Green,Summer,Casual,Probase Men's Spirit Aqua Blue T-shirt,Green,Scoop Neck,Mini,Polyester,Solid,Short Sleeve,Casual,8,10,4,7,7,4,0,2,0
18960,/content/fashion_data/images/18960.jpg,Sweatshirts,Women,Blue,Fall,Casual,United Colors of Benetton Women Solid Blue Sweatshirt,Blue,High Neck,Mini,Cotton,Solid,Long Sleeve,Casual,2,5,4,1,7,3,0,0,2
38838,/content/fashion_data/images/38838.jpg,Dresses,Women,Pink,Fall,Casual,Latin Quarters Women Pink & Black Printed Dress,Pink,Sweetheart,Knee-length,Polyester,Abstract,Long Sleeve,Casual,16,12,1,7,0,3,0,0,2
13952,/content/fashion_data/images/13952.jpg,Tops,Women,White,Summer,Casual,United Colors of Benetton Women Stripes White Tops,White,Halter,Mini,Polyester,Striped,Bell Sleeve,Casual,22,4,4,7,8,1,0,2,2
30775,/content/fashion_data/images/30775.jpg,Kurtas,Men,White,Summer,Ethnic,Fabindia Men White Chikankari Kurta,White,V-Neck,Midi,Silk,Solid,3/4 Sleeve,Festive/Religious,22,14,3,9,7,0,1,2,0
59916,/content/fashion_data/images/59916.jpg,Kurtas,Women,Brown,Summer,Ethnic,Diva Women Brown Kurta,Brown,V-Neck,Midi,Cotton,Solid,Short Sleeve,Festive/Religious,3,14,3,1,7,4,1,2,2
8159,/content/fashion_data/images/8159.jpg,Shirts,Men,Blue,Summer,Casual,Highlander Men Blue Checked Hakan Slim Fit Shirt,Blue,Collared,Knee-length,Cotton,Plaid,Short Sleeve,Casual,2,1,1,1,5,4,0,2,0
14914,/content/fashion_data/images/14914.jpg,Tshirts,Men,Green,Fall,Casual,Mr. Men Men Be Happy Green Tshirts,Green,Scoop Neck,Mini,Polyester,Solid,Short Sleeve,Casual,8,10,4,7,7,4,0,0,0
6132,/content/fashion_data/images/6132.jpg,Tshirts,Men,White,Summer,Casual,ADIDAS Men's Stripe Polo White T-shirt,White,Scoop Neck,Mini,Polyester,Striped,Short Sleeve,Casual,22,10,4,7,8,4,0,2,0
4973,/content/fashion_data/images/4973.jpg,Shirts,Men,Yellow,Summer,Casual,Gini and Jony Boy's Kangaroo Yellow Kidswear,Yellow,Collared,Knee-length,Cotton,Solid,Long Sleeve,Casual,23,1,1,1,7,3,0,2,0
21139,/content/fashion_data/images/21139.jpg,Tops,Women,Brown,Fall,Casual,s.Oliver Women Brown Top,Brown,Square Neck,Mini,Crepe,Solid,Short Sleeve,Casual,3,11,4,2,7,4,0,0,2
2032,/content/fashion_data/images/2032.jpg,Tshirts,Men,White,Fall,Sports,ADIDAS Men's White Blood T-shirt,White,V-Neck,Mini,Cotton,Solid,Short Sleeve,Sports,22,14,4,1,7,4,4,0,0
4890,/content/fashion_data/images/4890.jpg,Tshirts,Women,Pink,Summer,Casual,Levis Kids Girl's Diaz Pink Polo Tshirt,Pink,Scoop Neck,Mini,Cotton,Solid,Short Sleeve,Casual,16,10,4,1,7,4,0,2,2
40264,/content/fashion_data/images/40264.jpg,Tshirts,Men,Navy Blue,Summer,Casual,Scullers Men Navy Blue Striped T-shirt,Navy Blue,Scoop Neck,Mini,Cotton,Striped,Short Sleeve,Casual,12,10,4,1,8,4,0,2,0
3056,/content/fashion_data/images/3056.jpg,Tshirts,Men,Purple,Summer,Casual,Tantra Men Purple T-shirt,Purple,Scoop Neck,Mini,Cotton,Solid,Short Sleeve,Casual,17,10,4,1,7,4,0,2,0
22773,/content/fashion_data/images/22773.jpg,Kurtas,Women,White,Summer,Ethnic,BIBA Women Printed White Kurta,White,High Neck,Maxi,Silk,Abstract,3/4 Sleeve,Festive/Religious,22,5,2,9,0,0,1,2,2
26881,/content/fashion_data/images/26881.jpg,Tshirts,Women,Peach,Summer,Casual,Jealous 21 Women Pink T-shirt,Nude,Crew Neck,Mini,Polyester,Solid,Short Sleeve,Casual,13,3,4,7,7,4,0,2,2
52164,/content/fashion_data/images/52164.jpg,Tops,Women,Purple,Summer,Casual,Femella Women Purple Top,Purple,Off-Shoulder,Mini,Crepe,Solid,Short Sleeve,Casual,17,8,4,2,7,4,0,2,2
46395,/content/fashion_data/images/46395.jpg,Shirts,Men,Blue,Summer,Casual,ADIDAS Men Blue & White Check Shirt,Blue,Collared,Mini,Linen,Plaid,Short Sleeve,Casual,2,1,4,6,5,4,0,2,0
5952,/content/fashion_data/images/5952.jpg,Shirts,Men,Brown,Summer,Casual,Locomotive Men Brown Checked Shirt,Brown,V-Neck,Mini,Cotton,Plaid,Short Sleeve,Casual,3,14,4,1,5,4,0,2,0
28764,/content/fashion_data/images/28764.jpg,Kurtas,Women,Beige,Summer,Ethnic,Aurelia Women Beige Kurta,Beige,V-Neck,Midi,Cotton,Solid,Long Sleeve,Festive/Religious,0,14,3,1,7,3,1,2,2
21449,/content/fashion_data/images/21449.jpg,Tops,Women,Mustard,Winter,Casual,Roxy Women Mustard Yellow Top,Yellow,Off-Shoulder,Mini,Cotton,Solid,Bell Sleeve,Casual,23,8,4,1,7,1,0,3,2
26910,/content/fashion_data/images/26910.jpg,Tops,Women,Pink,Summer,Casual,Jealous 21 Women Printed Pink Top,Pink,Halter,Mini,Polyester,Abstract,Sleeveless,Casual,16,4,4,7,0,5,0,2,2
9332,/content/fashion_data/images/9332.jpg,Tops,Women,White,Fall,Casual,Puma Women Ess Striped White Tops,White,Halter,Mini,Chiffon,Striped,Short Sleeve,Casual,22,4,4,0,8,4,0,0,2
52890,/content/fashion_data/images/52890.jpg,Sarees,Women,Red,Fall,Ethnic,FNF Red Printed Sari,Red,Sweetheart,Floor-length,Cotton,Abstract,Short Sleeve,Festive/Religious,18,12,0,1,0,4,1,0,2
13928,/content/fashion_data/images/13928.jpg,Tops,Women,Pink,Summer,Casual,United Colors of Benetton Women Solid Pink Tops,Pink,Halter,Mini,Chiffon,Solid,Cap Sleeve,Casual,16,4,4,0,7,2,0,2,2
14073,/content/fashion_data/images/14073.jpg,Tshirts,Women,Blue,Fall,Casual,Flying Machine Women Printed Blue Tshirts,Blue,V-Neck,Mini,Cotton,Abstract,Cap Sleeve,Casual,2,14,4,1,0,2,0,0,2
37144,/content/fashion_data/images/37144.jpg,Shirts,Men,Blue,Summer,Casual,Wills Lifestyle Men Blue Check Shirt,Blue,V-Neck,Mini,Linen,Plaid,3/4 Sleeve,Casual,2,14,4,6,5,0,0,2,0
7347,/content/fashion_data/images/7347.jpg,Tshirts,Men,Purple,Fall,Casual,Tantra Men's Buddha Trance Purple T-shirt,Purple,Crew Neck,Mini,Cotton,Solid,Cap Sleeve,Casual,17,3,4,1,7,2,0,0,0
34417,/content/fashion_data/images/34417.jpg,Tshirts,Men,Blue,Summer,Casual,Myntra Men Deadly Trek Blue T-shirt,Blue,Scoop Neck,Mini,Cotton,Solid,Short Sleeve,Casual,2,10,4,1,7,4,0,2,0
31312,/content/fashion_data/images/31312.jpg,Kurtas,Women,Peach,Summer,Ethnic,W Women Peach Kurta,Nude,Collared,Midi,Crepe,Solid,Long Sleeve,Festive/Religious,13,1,3,2,7,3,1,2,2
9929,/content/fashion_data/images/9929.jpg,Tshirts,Women,White,Summer,Casual,Jealous 21 Women Jace White T-shirt,White,Scoop Neck,Mini,Polyester,Solid,Short Sleeve,Casual,22,10,4,7,7,4,0,2,2
17629,/content/fashion_data/images/17629.jpg,Jackets,Men,Blue,Fall,Casual,ADIDAS Men Solid Blue Jacket,Blue,Collared,Knee-length,Wool,Solid,Long Sleeve,Casual,2,1,1,10,7,3,0,0,0
28713,/content/fashion_data/images/28713.jpg,Kurtas,Women,White,Summer,Ethnic,W Women Printed White Kurta,White,High Neck,Midi,Cotton,Abstract,Long Sleeve,Festive/Religious,22,5,3,1,0,3,1,2,2
12505,/content/fashion_data/images/12505.jpg,Tops,Women,Black,Fall,Casual,United Colors of Benetton Women Short Black Tops,Black,Halter,Mini,Silk,Solid,Short Sleeve,Casual,1,4,4,9,7,4,0,0,2
22475,/content/fashion_data/images/22475.jpg,Tshirts,Men,Green,Fall,Casual,Timberland Men Green Polo T-shirt,Green,Crew Neck,Mini,Polyester,Solid,Short Sleeve,Casual,8,3,4,7,7,4,0,0,0
48525,/content/fashion_data/images/48525.jpg,Dresses,Women,White,Summer,Casual,French Connection Women White & Blue  Striped Dress,White,Scoop Neck,Midi,Cotton,Striped,Short Sleeve,Casual,22,10,3,1,8,4,0,2,2
31680,/content/fashion_data/images/31680.jpg,Tshirts,Men,Grey,Summer,Casual,Spykar Men Grey Polo T-shirt,Grey,Scoop Neck,Mini,Cotton,Solid,Short Sleeve,Casual,9,10,4,1,7,4,0,2,0
6980,/content/fashion_data/images/6980.jpg,Shirts,Men,Grey,Summer,Casual,s.Oliver Men Grey White Check Shirt,Grey,V-Neck,Mini,Cotton,Plaid,Long Sleeve,Casual,9,14,4,1,5,3,0,2,0
9714,/content/fashion_data/images/9714.jpg,Tshirts,Men,Black,Fall,Casual,Classic Polo Men Vulcan Black Polo Tshirts,Black,Crew Neck,Mini,Cotton,Solid,Short Sleeve,Casual,1,3,4,1,7,4,0,0,0
40587,/content/fashion_data/images/40587.jpg,Kurtas,Women,Brown,Summer,Ethnic,Aurelia Women Brown Kurta,Brown,V-Neck,Knee-length,Cotton,Solid,Short Sleeve,Festive/Religious,3,14,1,1,7,4,1,2,2
10859,/content/fashion_data/images/10859.jpg,Tshirts,Men,Navy Blue,Fall,Casual,Wrangler Men Furious Rides Navy Blue T-Shirts,Navy Blue,Scoop Neck,Mini,Cotton,Solid,Cap Sleeve,Casual,12,10,4,1,7,2,0,0,0
4196,/content/fashion_data/images/4196.jpg,Tshirts,Men,Blue,Summer,Casual,Ed Hardy Men's 77 Tattoo Eagle Blue T-shirt,Blue,Scoop Neck,Mini,Polyester,Solid,Cap Sleeve,Casual,2,10,4,7,7,2,0,2,0
57175,/content/fashion_data/images/57175.jpg,Tops,Women,Teal,Summer,Casual,Elle Women Teal Top,Teal,Off-Shoulder,Mini,Chiffon,Solid,Bell Sleeve,Casual,21,8,4,0,7,1,0,2,2
37813,/content/fashion_data/images/37813.jpg,Shirts,Men,Black,Summer,Casual,John Players Men Check Black Shirt,Black,V-Neck,Knee-length,Cotton,Plaid,Short Sleeve,Casual,1,14,1,1,5,4,0,2,0
53226,/content/fashion_data/images/53226.jpg,Shirts,Men,Yellow,Summer,Formal,Mark Taylor Men Yellow Shirt,Yellow,Collared,Knee-length,Polyester,Solid,3/4 Sleeve,Formal,23,1,1,7,7,0,2,2,0
59650,/content/fashion_data/images/59650.jpg,Sarees,Women,Red,Fall,Ethnic,FNF Red Printed Evening Wear Sari,Red,Boat Neck,Maxi,Satin,Abstract,Cap Sleeve,Festive/Religious,18,0,2,8,0,2,1,0,2
8420,/content/fashion_data/images/8420.jpg,Tshirts,Women,Pink,Fall,Casual,Doodle Girl's Crazy And Funny Pink Kidswear,Pink,Crew Neck,Mini,Cotton,Solid,Short Sleeve,Casual,16,3,4,1,7,4,0,0,2
31286,/content/fashion_data/images/31286.jpg,Tshirts,Men,White,Summer,Casual,Puma Men White T-shirt,White,V-Neck,Mini,Cotton,Solid,Short Sleeve,Casual,22,14,4,1,7,4,0,2,0
47011,/content/fashion_data/images/47011.jpg,Kurtas,Women,Rust,Fall,Ethnic,Shree Women Rust Printed Kurta,Copper,Keyhole,Maxi,Crepe,Abstract,3/4 Sleeve,Festive/Religious,6,6,2,2,0,0,1,0,2
43636,/content/fashion_data/images/43636.jpg,Tops,Women,Yellow,Summer,Casual,Vero Moda Women Yellow Top,Yellow,Square Neck,Mini,Polyester,Solid,3/4 Sleeve,Casual,23,11,4,7,7,0,0,2,2
3131,/content/fashion_data/images/3131.jpg,Tshirts,Men,Brown,Fall,Casual,DUSG Men's Periyar Cotton Melange T-shirt,Brown,V-Neck,Mini,Cotton,Solid,Short Sleeve,Casual,3,14,4,1,7,4,0,0,0
31603,/content/fashion_data/images/31603.jpg,Tshirts,Men,Green,Summer,Casual,Mark Taylor Men Printed Green T-shirt,Green,Crew Neck,Mini,Cotton,Abstract,Short Sleeve,Casual,8,3,4,1,0,4,0,2,0
10846,/content/fashion_data/images/10846.jpg,Tshirts,Men,Blue,Fall,Casual,Wrangler Men Falcon Print Blue T-Shirts,Blue,Crew Neck,Mini,Cotton,Abstract,Short Sleeve,Casual,2,3,4,1,0,4,0,0,0
15008,/content/fashion_data/images/15008.jpg,Jackets,Men,White,Fall,Sports,ADIDAS Men White Jacket,White,High Neck,Knee-length,Leather,Solid,Long Sleeve,Sports,22,5,1,5,7,3,4,0,0
23191,/content/fashion_data/images/23191.jpg,Shirts,Men,Grey,Summer,Casual,Highlander Men Grey Check Shirt,Grey,Collared,Knee-length,Cotton,Plaid,Long Sleeve,Casual,9,1,1,1,5,3,0,2,0
10076,/content/fashion_data/images/10076.jpg,Tshirts,Women,Black,Fall,Casual,Puma Women Large logo tee Black Tshirts,Black,V-Neck,Mini,Cotton,Solid,Short Sleeve,Casual,1,14,4,1,7,4,0,0,2
38597,/content/fashion_data/images/38597.jpg,Tshirts,Men,Grey,Summer,Casual,Nike Men Printed Texture Grey T-shirt,Grey,V-Neck,Mini,Polyester,Abstract,Short Sleeve,Casual,9,14,4,7,0,4,0,2,0
22471,/content/fashion_data/images/22471.jpg,Shirts,Men,Red,Fall,Casual,Timberland Men Red Claremont Shirt,Red,Collared,Mini,Polyester,Solid,Short Sleeve,Casual,18,1,4,7,7,4,0,0,0
33556,/content/fashion_data/images/33556.jpg,Tshirts,Women,Pink,Summer,Casual,Wrangler Women Summer of Love Pink T-shirt,Pink,Crew Neck,Mini,Polyester,Solid,Short Sleeve,Casual,16,3,4,7,7,4,0,2,2
