id,image_path,category,gender,baseColour,season,usage,productDisplayName,category_encoded,gender_encoded,mapped_color,color_encoded,season_encoded,mapped_usage,usage_encoded
34979,/content/fashion_data/images/34979.jpg,Scarves & Shawls,Women,Beige,Summer,Ethnic,Fabindia Women Silk Mulberry Printed Beige Stole,8,2,Beige,0,2,Festive/Religious,1
25950,/content/fashion_data/images/25950.jpg,Scarves & Shawls,Women,Rust,Summer,Casual,Femella Women Rust Scarf,8,2,Copper,6,2,Casual,0
8620,/content/fashion_data/images/8620.jpg,Sunglasses & Eyewear,Men,Purple,Winter,Casual,Fastrack Men Beach Sunglasses,9,0,Purple,18,3,Casual,0
31838,/content/fashion_data/images/31838.jpg,Watches,Men,Silver,Winter,Casual,Titan Men Silver Dial Watch,11,0,Silver,20,3,Casual,0
30705,/content/fashion_data/images/30705.jpg,Handbags & Clutches,Women,Orange,Summer,Casual,Fabindia Women Orange Silk Purse,4,2,Orange,16,2,Casual,0
10131,/content/fashion_data/images/10131.jpg,Watches,Women,Steel,Winter,Casual,Esprit Women Romain Brown Steel Watches,11,2,Metallic,11,3,Casual,0
48610,/content/fashion_data/images/48610.jpg,Earrings,Women,Silver,Summer,Casual,Lucera Women Silver Earrings,3,2,Silver,20,2,Casual,0
32610,/content/fashion_data/images/32610.jpg,Belts,Men,Black,Spring,Casual,Levitate Men Black Leather Belt,0,0,Black,1,1,Casual,0
45042,/content/fashion_data/images/45042.jpg,Watches,Men,White,Winter,Casual,Maxima Attivo Men White Dial Watch,11,0,White,23,3,Casual,0
48033,/content/fashion_data/images/48033.jpg,Watches,Men,Black,Winter,Casual,Nautica Men Black Dial Chronograph Watch,11,0,Black,1,3,Casual,0
23764,/content/fashion_data/images/23764.jpg,Sunglasses & Eyewear,Men,Black,Winter,Casual,Oakley Men Fast Jacket Black Sunglasses,9,0,Black,1,3,Casual,0
52209,/content/fashion_data/images/52209.jpg,Necklaces & Chains,Women,Silver,Fall,Casual,Lencia Sterling Silver Pendant,6,2,Silver,20,0,Casual,0
59902,/content/fashion_data/images/59902.jpg,Scarves & Shawls,Women,White,Fall,Casual,Femella Women White Printed Scarf,8,2,White,23,0,Casual,0
52320,/content/fashion_data/images/52320.jpg,Bracelets & Bangles,Women,Cream,Winter,Casual,ToniQ Women Cream Bangle,1,2,Off White,15,3,Casual,0
30676,/content/fashion_data/images/30676.jpg,Sunglasses & Eyewear,Men,Black,Winter,Casual,Park Avenue Men Black Sunglasses,9,0,Black,1,3,Casual,0
47814,/content/fashion_data/images/47814.jpg,Handbags & Clutches,Women,Red,Summer,Casual,Murcia Women Red Handbag,4,2,Red,19,2,Casual,0
50280,/content/fashion_data/images/50280.jpg,Ties & Bowties,Men,Blue,Summer,Formal,Parx Men Light Blue Tie,10,0,Blue,2,2,Formal,2
25184,/content/fashion_data/images/25184.jpg,Handbags & Clutches,Women,Brown,Winter,Casual,Lino Perros Women Leatherette Dark Brown Handbag,4,2,Brown,3,3,Casual,0
59783,/content/fashion_data/images/59783.jpg,Bracelets & Bangles,Women,Gold,Winter,Casual,Estelle Gold Plated Bracelet,1,2,Gold,7,3,Casual,0
43822,/content/fashion_data/images/43822.jpg,Earrings,Women,White,Summer,Ethnic,Royal Diadem White Earrings,3,2,White,23,2,Festive/Religious,1
25711,/content/fashion_data/images/25711.jpg,Hats & Headwear,Unisex,Pink,Summer,Sports,ADIDAS Unisex Pink Cap,5,1,Pink,17,2,Sports,4
42900,/content/fashion_data/images/42900.jpg,Belts,Women,Orange,Summer,Casual,French Connection Women Orange Belt,0,2,Orange,16,2,Casual,0
48822,/content/fashion_data/images/48822.jpg,Necklaces & Chains,Women,Silver,Summer,Casual,Lucera Women Silver Pendant,6,2,Silver,20,2,Casual,0
58282,/content/fashion_data/images/58282.jpg,Handbags & Clutches,Women,Purple,Summer,Casual,Baggit Women Purple & Black Sling Bag,4,2,Purple,18,2,Casual,0
11225,/content/fashion_data/images/11225.jpg,Watches,Women,Steel,Winter,Casual,Esprit Women Cinecitta Black Steel Watches,11,2,Metallic,11,3,Casual,0
32298,/content/fashion_data/images/32298.jpg,Watches,Men,Black,Winter,Casual,Q&Q Men Black Dial Watch,11,0,Black,1,3,Casual,0
37854,/content/fashion_data/images/37854.jpg,Handbags & Clutches,Women,Blue,Summer,Casual,Hidekraft Women Blue Handbag,4,2,Blue,2,2,Casual,0
46577,/content/fashion_data/images/46577.jpg,Watches,Women,Blue,Winter,Casual,Timex Women Blue Watch,11,2,Blue,2,3,Casual,0
53100,/content/fashion_data/images/53100.jpg,Earrings,Women,Silver,Winter,Casual,Fabindia Silver Earrings,3,2,Silver,20,3,Casual,0
45146,/content/fashion_data/images/45146.jpg,Watches,Men,Gold,Winter,Formal,CASIO ENTICER Men Chronograph Watch A482 ,11,0,Gold,7,3,Formal,2
35073,/content/fashion_data/images/35073.jpg,Belts,Men,Brown,Summer,Casual,Allen Solly Men Leather Brown Belt,0,0,Brown,3,2,Casual,0
45232,/content/fashion_data/images/45232.jpg,Watches,Men,Navy Blue,Winter,Casual,CASIO YOUTH Men Navy Dial Analogue & Digital Time Watch AD182,11,0,Navy Blue,13,3,Casual,0
54664,/content/fashion_data/images/54664.jpg,Watches,Men,Silver,Winter,Casual,Fastrack Men Silver Dial Watch,11,0,Silver,20,3,Casual,0
18011,/content/fashion_data/images/18011.jpg,Belts,Women,Blue,Winter,Casual,Lino Perros Women Solid Blue Belt,0,2,Blue,2,3,Casual,0
24652,/content/fashion_data/images/24652.jpg,Handbags & Clutches,Women,Off White,Winter,Casual,Lino Perros Women Off White Casual Handbag,4,2,Off White,15,3,Casual,0
46468,/content/fashion_data/images/46468.jpg,Watches,Men,Black,Winter,Casual,Timex Men Black Dial Watch,11,0,Black,1,3,Casual,0
23719,/content/fashion_data/images/23719.jpg,Sunglasses & Eyewear,Men,Black,Winter,Casual,Ray-Ban Men Black Caravan Sunglasses,9,0,Black,1,3,Casual,0
19911,/content/fashion_data/images/19911.jpg,Handbags & Clutches,Unisex,Grey,Winter,Casual,Wildcraft Unisex Grey Printed Messenger Bag,4,1,Grey,9,3,Casual,0
17230,/content/fashion_data/images/17230.jpg,Sunglasses & Eyewear,Men,Black,Winter,Casual,United Colors of Benetton Men Funky Eyewear Black Sunglasses,9,0,Black,1,3,Casual,0
48710,/content/fashion_data/images/48710.jpg,Earrings,Women,Silver,Summer,Casual,Lucera Women Silver Earrings,3,2,Silver,20,2,Casual,0
17386,/content/fashion_data/images/17386.jpg,Scarves & Shawls,Men,Black,Fall,Casual,Reid & Taylor Men Solid Black Muffler,8,0,Black,1,0,Casual,0
48965,/content/fashion_data/images/48965.jpg,Rings,Men,Steel,Summer,Casual,Revv Men Steel Ring,7,0,Metallic,11,2,Casual,0
19276,/content/fashion_data/images/19276.jpg,Watches,Women,White,Winter,Casual,Guess Women Prism White Watch,11,2,White,23,3,Casual,0
28409,/content/fashion_data/images/28409.jpg,Sunglasses & Eyewear,Men,Black,Winter,Casual,Idee Men Black Sunglasses,9,0,Black,1,3,Casual,0
45163,/content/fashion_data/images/45163.jpg,Watches,Men,Maroon,Winter,Casual,CASIO ENTICER Men Maroon Dial Analogue Watch A518,11,0,Maroon,10,3,Casual,0
52582,/content/fashion_data/images/52582.jpg,Handbags & Clutches,Women,Off White,Summer,Casual,Mod'acc Women Off White Clutch,4,2,Off White,15,2,Casual,0
52766,/content/fashion_data/images/52766.jpg,Handbags & Clutches,Women,Black,Fall,Casual,Fiorelli Women Black Leather Handbag,4,2,Black,1,0,Casual,0
18793,/content/fashion_data/images/18793.jpg,Handbags & Clutches,Unisex,Beige,Summer,Casual,Peter England Unisex Casual Beige Bag,4,1,Beige,0,2,Casual,0
47429,/content/fashion_data/images/47429.jpg,Handbags & Clutches,Women,Purple,Summer,Casual,Baggit Women Purple Bag,4,2,Purple,18,2,Casual,0
58527,/content/fashion_data/images/58527.jpg,Sunglasses & Eyewear,Unisex,Black,Winter,Casual,Miami Blues Unisex Sunglasses,9,1,Black,1,3,Casual,0
17631,/content/fashion_data/images/17631.jpg,Handbags & Clutches,Women,Grey,Fall,Casual,Puma Women Fitness Lux Grey Handbag,4,2,Grey,9,0,Casual,0
14864,/content/fashion_data/images/14864.jpg,Bracelets & Bangles,Women,Red,Summer,Casual,United Colors of Benetton Women Funky Red Bracelet,1,2,Red,19,2,Casual,0
28408,/content/fashion_data/images/28408.jpg,Sunglasses & Eyewear,Men,Metallic,Winter,Casual,Idee Men Metallic Sunglasses,9,0,Metallic,11,3,Casual,0
25746,/content/fashion_data/images/25746.jpg,Belts,Men,Black,Winter,Casual,Lino Perros Men Leather Black Belt,0,0,Black,1,3,Casual,0
36975,/content/fashion_data/images/36975.jpg,Handbags & Clutches,Women,Maroon,Summer,Casual,Lino Perros Women Maroon Clutch,4,2,Maroon,10,2,Casual,0
18834,/content/fashion_data/images/18834.jpg,Belts,Men,Brown,Summer,Formal,Peter England Men Formal Brown Belt,0,0,Brown,3,2,Formal,2
30566,/content/fashion_data/images/30566.jpg,Sunglasses & Eyewear,Men,Red,Winter,Casual,Opium Men Black Sunglasses,9,0,Red,19,3,Casual,0
5264,/content/fashion_data/images/5264.jpg,Handbags & Clutches,Unisex,Black,Winter,Casual,Wildcraft Unisex Black Corporate Messenger Bag,4,1,Black,1,3,Casual,0
19213,/content/fashion_data/images/19213.jpg,Belts,Men,Black,Summer,Casual,United Colors of Benetton Men Solid Black Belt,0,0,Black,1,2,Casual,0
39936,/content/fashion_data/images/39936.jpg,Handbags & Clutches,Unisex,Black,Winter,Casual,Tortoise Unisex Black Sling Bag,4,1,Black,1,3,Casual,0
37073,/content/fashion_data/images/37073.jpg,Handbags & Clutches,Women,Purple,Summer,Casual,Lino Perros Women Purple Handbag,4,2,Purple,18,2,Casual,0
8653,/content/fashion_data/images/8653.jpg,Sunglasses & Eyewear,Unisex,Grey,Winter,Casual,Fastrack Unisex Summer Sunglasses P121BK1,9,1,Grey,9,3,Casual,0
17445,/content/fashion_data/images/17445.jpg,Watches,Men,Black,Winter,Casual,Casio Enticer Men Black Analogue Watches (BS063) BEM-501L-1AVDF,11,0,Black,1,3,Casual,0
34280,/content/fashion_data/images/34280.jpg,Scarves & Shawls,Women,Green,Summer,Ethnic,Fabindia Women Green Dupatta,8,2,Green,8,2,Festive/Religious,1
49528,/content/fashion_data/images/49528.jpg,Handbags & Clutches,Women,Bronze,Summer,Casual,Rocia Women Bronze and Black Purse,4,2,Copper,6,2,Casual,0
23260,/content/fashion_data/images/23260.jpg,Watches,Men,Steel,Winter,Casual,Maxima Ssteele Men Watch,11,0,Metallic,11,3,Casual,0
46740,/content/fashion_data/images/46740.jpg,Watches,Men,Grey,Winter,Casual,Timex Men Grey Dial Watch T2E561,11,0,Grey,9,3,Casual,0
58465,/content/fashion_data/images/58465.jpg,Belts,Men,Black,Summer,Casual,Fossil Men Black Belt,0,0,Black,1,2,Casual,0
17132,/content/fashion_data/images/17132.jpg,Handbags & Clutches,Women,Brown,Winter,Casual,Lino Perros Women Stripes Brown Handbag,4,2,Brown,3,3,Casual,0
37415,/content/fashion_data/images/37415.jpg,Handbags & Clutches,Women,Maroon,Summer,Casual,Murcia Women Shiny Textured Maroon Handbag,4,2,Maroon,10,2,Casual,0
49567,/content/fashion_data/images/49567.jpg,Handbags & Clutches,Women,Black,Summer,Casual,Spice Art Women Black Handbag,4,2,Black,1,2,Casual,0
30641,/content/fashion_data/images/30641.jpg,Hats & Headwear,Unisex,Red,Summer,Sports,Nike Unisex Red Cap,5,1,Red,19,2,Sports,4
34920,/content/fashion_data/images/34920.jpg,Scarves & Shawls,Women,Magenta,Summer,Ethnic,Fabindia Magenta Dupatta,8,2,Pink,17,2,Festive/Religious,1
1566,/content/fashion_data/images/1566.jpg,Hats & Headwear,Men,Black,Summer,Sports,Artengo Men Black Cap,5,0,Black,1,2,Sports,4
14886,/content/fashion_data/images/14886.jpg,Handbags & Clutches,Women,Black,Summer,Casual,United Colors of Benetton Women Solid Black Handbags,4,2,Black,1,2,Casual,0
34886,/content/fashion_data/images/34886.jpg,Handbags & Clutches,Women,Multi,Summer,Casual,Envirosax Women Multi Coloured Bag,4,2,Multi-color,12,2,Casual,0
33881,/content/fashion_data/images/33881.jpg,Watches,Men,White,Winter,Casual,Citizen Men White Dial Eco-Drive Watch AW1010-57B,11,0,White,23,3,Casual,0
45130,/content/fashion_data/images/45130.jpg,Watches,Men,Black,Summer,Casual,Casio Enticer Men Silver Analogue Watch MTP-1216A-1BDF(A355),11,0,Black,1,2,Casual,0
21980,/content/fashion_data/images/21980.jpg,Handbags & Clutches,Women,Silver,Winter,Casual,Murcia Women Casual Silver Clutches,4,2,Silver,20,3,Casual,0
49880,/content/fashion_data/images/49880.jpg,Watches,Women,Gold,Winter,Casual,Q&Q Women Golden  Analog Watch,11,2,Gold,7,3,Casual,0
34909,/content/fashion_data/images/34909.jpg,Scarves & Shawls,Women,Brown,Summer,Ethnic,Fabindia Printed Brown Cotton Silk Dupatta,8,2,Brown,3,2,Festive/Religious,1
59293,/content/fashion_data/images/59293.jpg,Watches,Men,White,Winter,Formal,Titan Edge Men White Dial Watch,11,0,White,23,3,Formal,2
34941,/content/fashion_data/images/34941.jpg,Scarves & Shawls,Women,Off White,Summer,Ethnic,Fabindia Off White Chanderi Dupatta,8,2,Off White,15,2,Festive/Religious,1
16939,/content/fashion_data/images/16939.jpg,Sunglasses & Eyewear,Women,Brown,Winter,Casual,Image Women Sunglasses,9,2,Brown,3,3,Casual,0
38031,/content/fashion_data/images/38031.jpg,Watches,Women,Yellow,Winter,Casual,Q&Q Attractive Women Yellow Dial Watch,11,2,Yellow,24,3,Casual,0
59565,/content/fashion_data/images/59565.jpg,Cufflinks,Men,Steel,Summer,Casual,Revv Men Steel Cufflinks,2,0,Metallic,11,2,Casual,0
56203,/content/fashion_data/images/56203.jpg,Necklaces & Chains,Women,Gold,Winter,Casual,Estelle Women Gold Pendant,6,2,Gold,7,3,Casual,0
24645,/content/fashion_data/images/24645.jpg,Cufflinks,Men,Navy Blue,Summer,Formal,Reid & Taylor Men Navy Blue Silk Knot Cufflinks,2,0,Navy Blue,13,2,Formal,2
20057,/content/fashion_data/images/20057.jpg,Hats & Headwear,Women,Purple,Fall,Casual,United Colors of Benetton Women Printed Purple Cap,5,2,Purple,18,0,Casual,0
11223,/content/fashion_data/images/11223.jpg,Watches,Women,Steel,Winter,Casual,Esprit Women Silver Glam Rock Houston Steel Watches,11,2,Metallic,11,3,Casual,0
47362,/content/fashion_data/images/47362.jpg,Handbags & Clutches,Women,Grey,Summer,Casual,Baggit Women Grey Clutch,4,2,Grey,9,2,Casual,0
19275,/content/fashion_data/images/19275.jpg,Watches,Women,Steel,Winter,Casual,Guess Women Steel-Toned Dial Watch W13582L2,11,2,Metallic,11,3,Casual,0
25148,/content/fashion_data/images/25148.jpg,Handbags & Clutches,Women,Brown,Winter,Casual,Lino Perros Women Bling Brown Handbag,4,2,Brown,3,3,Casual,0
49553,/content/fashion_data/images/49553.jpg,Handbags & Clutches,Women,Brown,Summer,Casual,Rocia Women Brown Handbag,4,2,Brown,3,2,Casual,0
35025,/content/fashion_data/images/35025.jpg,Scarves & Shawls,Women,Mustard,Summer,Casual,Fabindia Women Mustard Chanderi Hand Printed Stole,8,2,Yellow,24,2,Casual,0
44999,/content/fashion_data/images/44999.jpg,Watches,Men,Black,Winter,Casual,Maxima Men Scuba Digital Watch,11,0,Black,1,3,Casual,0
42914,/content/fashion_data/images/42914.jpg,Belts,Women,Pink,Summer,Casual,French Connection Women Pink Belt,0,2,Pink,17,2,Casual,0
34288,/content/fashion_data/images/34288.jpg,Scarves & Shawls,Women,Off White,Summer,Ethnic,Fabindia Women Off White Chanderi Dupatta,8,2,Off White,15,2,Festive/Religious,1
38483,/content/fashion_data/images/38483.jpg,Belts,Women,White,Summer,Casual,Baggit Women White Belt,0,2,White,23,2,Casual,0
45309,/content/fashion_data/images/45309.jpg,Belts,Men,Black,Summer,Formal,Van Heusen Men Black & Brown Reversible Belt,0,0,Black,1,2,Formal,2
5894,/content/fashion_data/images/5894.jpg,Handbags & Clutches,Unisex,Black,Summer,Casual,Puma Unisex Motion Black Handbag,4,1,Black,1,2,Casual,0
8682,/content/fashion_data/images/8682.jpg,Sunglasses & Eyewear,Men,Brown,Winter,Casual,Fastrack Men Sunglasses M102BR1,9,0,Brown,3,3,Casual,0
29452,/content/fashion_data/images/29452.jpg,Watches,Men,Black,Winter,Casual,Giordano Men Black Dial Watch,11,0,Black,1,3,Casual,0
35898,/content/fashion_data/images/35898.jpg,Handbags & Clutches,Women,Purple,Summer,Casual,Peperone Women Purple Handbag,4,2,Purple,18,2,Casual,0
27828,/content/fashion_data/images/27828.jpg,Belts,Men,Brown,Summer,Casual,Bulchee Men Brown Leather Belt,0,0,Brown,3,2,Casual,0
29457,/content/fashion_data/images/29457.jpg,Watches,Men,Black,Winter,Smart Casual,Giordano Men Black Dial Watch,11,0,Black,1,3,Casual,0
43196,/content/fashion_data/images/43196.jpg,Watches,Women,White,Winter,Casual,Fastrack Women White Dial Watch,11,2,White,23,3,Casual,0
59282,/content/fashion_data/images/59282.jpg,Watches,Unisex,Black,Winter,Casual,Titan Him & Her Black Watches,11,1,Black,1,3,Casual,0
51539,/content/fashion_data/images/51539.jpg,Watches,Women,Black,Winter,Casual,Fastrack Women Black Dial Watch 6062SL02,11,2,Black,1,3,Casual,0
10228,/content/fashion_data/images/10228.jpg,Handbags & Clutches,Women,Green,Winter,Casual,Murcia Women SLB Bag Green Handbags,4,2,Green,8,3,Casual,0
19208,/content/fashion_data/images/19208.jpg,Hats & Headwear,Men,Grey,Summer,Casual,United Colors of Benetton Men Check Grey Cap,5,0,Grey,9,2,Casual,0
25210,/content/fashion_data/images/25210.jpg,Handbags & Clutches,Women,Grey,Winter,Casual,Lino Perros Women Leatherette Grey Handbag,4,2,Grey,9,3,Casual,0
39018,/content/fashion_data/images/39018.jpg,Watches,Women,White,Winter,Casual,CASIO ENTICER Women White Dial Analogue Watch A626,11,2,White,23,3,Casual,0
11640,/content/fashion_data/images/11640.jpg,Watches,Men,Black,Winter,Casual,Puma Men Multi function fluorescent Black Watches,11,0,Black,1,3,Casual,0
38439,/content/fashion_data/images/38439.jpg,Handbags & Clutches,Women,Purple,Summer,Casual,Baggit Women Purple Highway Taj Handbag,4,2,Purple,18,2,Casual,0
19283,/content/fashion_data/images/19283.jpg,Watches,Women,White,Winter,Casual,Guess Women Netted White Watch,11,2,White,23,3,Casual,0
13840,/content/fashion_data/images/13840.jpg,Watches,Unisex,Black,Winter,Casual,ADIDAS Unisex Three Small Dials Black Watches,11,1,Black,1,3,Casual,0
28189,/content/fashion_data/images/28189.jpg,Sunglasses & Eyewear,Men,Steel,Winter,Casual,Ray-Ban Men Aviator Steel Sunglasses,9,0,Metallic,11,3,Casual,0
10607,/content/fashion_data/images/10607.jpg,Watches,Women,Black,Winter,Casual,Puma Women Temptation Black Watch,11,2,Black,1,3,Casual,0
25957,/content/fashion_data/images/25957.jpg,Scarves & Shawls,Women,Grey,Summer,Casual,Femella Women Light Grey Scarf,8,2,Grey,9,2,Casual,0
30265,/content/fashion_data/images/30265.jpg,Sunglasses & Eyewear,Men,Brown,Summer,Casual,Speedo Men Sheet Sunglasses,9,0,Brown,3,2,Casual,0
21528,/content/fashion_data/images/21528.jpg,Handbags & Clutches,Women,Copper,Winter,Casual,Kiara Women Sequins Copper Handbag,4,2,Copper,6,3,Casual,0
10394,/content/fashion_data/images/10394.jpg,Watches,Men,Red,Winter,Sports,Puma Men Cardiac Red Watches,11,0,Red,19,3,Sports,4
10319,/content/fashion_data/images/10319.jpg,Watches,Women,Steel,Winter,Casual,Esprit Women Cool Chic Brown Steel Watch,11,2,Metallic,11,3,Casual,0
49718,/content/fashion_data/images/49718.jpg,Ties & Bowties,Men,Red,Summer,Formal,Park Avenue Red Checked Tie,10,0,Red,19,2,Formal,2
25240,/content/fashion_data/images/25240.jpg,Handbags & Clutches,Women,Green,Winter,Casual,Lino Perros Women Green Handbag,4,2,Green,8,3,Casual,0
31920,/content/fashion_data/images/31920.jpg,Handbags & Clutches,Women,Pink,Summer,Casual,Fabindia Women Pink Silk Clutch,4,2,Pink,17,2,Casual,0
48749,/content/fashion_data/images/48749.jpg,Bracelets & Bangles,Women,Silver,Summer,Casual,Lucera Women Silver Bangle,1,2,Silver,20,2,Casual,0
37329,/content/fashion_data/images/37329.jpg,Watches,Women,White,Winter,Casual,Casio Sheen Women White Dial Watch SX048,11,2,White,23,3,Casual,0
58136,/content/fashion_data/images/58136.jpg,Earrings,Women,Silver,Fall,Casual,Rreverie Silver Earrings,3,2,Silver,20,0,Casual,0
49751,/content/fashion_data/images/49751.jpg,Ties & Bowties,Men,Grey,Summer,Casual,Park Avenue Men Grey Tie,10,0,Grey,9,2,Casual,0
29449,/content/fashion_data/images/29449.jpg,Watches,Men,Black,Winter,Casual,Giordano Men Black Dial Watch,11,0,Black,1,3,Casual,0
23788,/content/fashion_data/images/23788.jpg,Sunglasses & Eyewear,Women,White,Winter,Casual,Oakley Women White Beckon Sunglasses,9,2,White,23,3,Casual,0
40164,/content/fashion_data/images/40164.jpg,Sunglasses & Eyewear,Men,Black,Winter,Casual,Fastrack Men Revo Coated Sporty Wrap Sunglasses,9,0,Black,1,3,Casual,0
23463,/content/fashion_data/images/23463.jpg,Scarves & Shawls,Men,Black,Winter,Casual,Lino Perros Men Black Check Scarf,8,0,Black,1,3,Casual,0
48993,/content/fashion_data/images/48993.jpg,Rings,Women,Silver,Fall,Casual,Lucera Women Silver Ring,7,2,Silver,20,0,Casual,0
21966,/content/fashion_data/images/21966.jpg,Handbags & Clutches,Women,Navy Blue,Winter,Casual,Murcia Women Casual Navy Blue Handbag,4,2,Navy Blue,13,3,Casual,0
10216,/content/fashion_data/images/10216.jpg,Handbags & Clutches,Women,Green,Winter,Casual,Murcia Women Hths Green Handbags,4,2,Green,8,3,Casual,0
29031,/content/fashion_data/images/29031.jpg,Hats & Headwear,Men,Red,Fall,Casual,ADIDAS Men Red Corp Training Cap,5,0,Red,19,0,Casual,0
